GW,player_id,position,first_name,second_name,points,opp_diff,was_home,minutes,minutes_sum,bps_sum,influence_sum,threat_sum,ict_sum,creat_sum,yel_sum,red_sum,selected_by,tran_sum,goals_sum,assists_sum,points_sum,cost_sum,saves_sum,goals_con_sum,clean_sheets_sum,season
9,220,2,Aleksandar,Kolarov,1,46,TRUE,90,180,17,27.8,6,7.4,40.1,1,0,519714,-7476,0,0,0,177,0,3,0,1617
10,220,2,Aleksandar,Kolarov,5,45,FALSE,90,180,17,28,5,6.8,35.4,1,0,498422,-25381,0,0,0,177,0,3,0,1617
11,220,2,Aleksandar,Kolarov,2,28,TRUE,90,180,29,23,1,4,15.8,2,0,475596,-25650,0,0,6,176,0,1,1,1617
12,220,2,Aleksandar,Kolarov,2,41,FALSE,90,270,44,41.4,12,7.3,19,2,0,460520,-16895,0,0,8,175,0,2,1,1617
13,220,2,Aleksandar,Kolarov,2,40,FALSE,90,270,53,52.4,30,11,26.8,1,0,453840,-9094,0,0,9,174,0,2,1,1617
14,220,2,Aleksandar,Kolarov,1,93,TRUE,90,270,46,66.4,38,12.8,23.4,0,0,453101,-3269,0,0,6,174,0,3,0,1617
15,220,2,Aleksandar,Kolarov,11,44,FALSE,90,270,46,61.4,27,12.2,33.5,0,0,448331,-7097,0,0,5,174,0,5,0,1617
16,220,2,Aleksandar,Kolarov,6,40,TRUE,90,270,63,101.2,38,18.9,49.8,0,0,442623,-7540,1,1,14,174,0,8,0,1617
17,220,2,Aleksandar,Kolarov,2,75,TRUE,90,270,80,97.2,30,18.8,61.1,0,0,445591,624,1,1,18,174,0,7,1,1617
18,220,2,Aleksandar,Kolarov,6,34,FALSE,73,270,82,101.2,34,18.4,49,0,0,451804,3544,1,1,19,174,0,5,1,1617
19,220,2,Aleksandar,Kolarov,2,76,FALSE,90,253,71,54.4,4,7.5,16.9,0,0,464117,8564,0,0,14,174,0,1,2,1617
20,220,2,Aleksandar,Kolarov,1,40,TRUE,90,253,55,62,23,8.9,4,0,0,466834,-1046,0,0,10,174,0,2,1,1617
22,220,2,Aleksandar,Kolarov,1,86,TRUE,90,180,28,61.4,27,9.2,3.3,1,0,480142,-3352,0,0,3,174,0,2,0,1617
23,220,2,Aleksandar,Kolarov,6,45,FALSE,90,180,37,63.2,8,10.1,29.3,2,0,469863,-13353,0,0,2,174,0,3,0,1617
24,220,2,Aleksandar,Kolarov,2,41,TRUE,90,180,44,46,8,8.6,31.8,1,0,445010,-27307,0,0,7,174,0,2,1,1617
25,220,2,Aleksandar,Kolarov,6,46,FALSE,90,270,63,66,16,11.9,36.3,1,0,432760,-13386,0,0,9,174,0,3,1,1617
27,220,2,Aleksandar,Kolarov,9,24,FALSE,90,270,68,54.6,23,8.9,10.9,0,0,431193,-2842,0,0,14,174,0,1,2,1617
27,220,2,Aleksandar,Kolarov,9,24,FALSE,90,270,89,77.4,15,11.2,19.1,0,0,435586,11867,0,0,17,174,0,1,2,1617
27,220,2,Aleksandar,Kolarov,6,44,TRUE,90,270,68,54.6,23,8.9,10.9,0,0,431193,-2842,0,0,14,174,0,1,2,1617
27,220,2,Aleksandar,Kolarov,6,44,TRUE,90,270,89,77.4,15,11.2,19.1,0,0,435586,11867,0,0,17,174,0,1,2,1617
35,220,2,Aleksandar,Kolarov,1,28,FALSE,90,180,49,49.4,15,9.7,33.1,0,0,422562,-8532,0,0,9,174,0,1,1,1617
37,220,2,Aleksandar,Kolarov,2,45,TRUE,90,180,42,30.6,11,8.6,44.9,0,0,419795,-655,0,0,8,174,0,2,1,1617
5,12,3,Alexis,Sánchez,10,34,FALSE,90,209,58,70.2,125,28.8,91.6,0,0,1120914,163327,1,2,20,329,0,1,1,1617
6,12,3,Alexis,Sánchez,14,93,TRUE,78,209,83,138.2,195,43.1,97.3,0,0,1327333,157660,3,2,27,329,0,2,0,1617
7,12,3,Alexis,Sánchez,3,40,FALSE,90,197,80,133.4,187,42.1,100.5,0,0,1593611,217219,3,1,25,330,0,1,1,1617
8,12,3,Alexis,Sánchez,5,41,TRUE,81,258,99,164,224,57.5,187,0,0,1883314,261659,3,1,27,332,0,1,2,1617
9,12,3,Alexis,Sánchez,3,28,TRUE,90,249,81,110.4,141,41.9,167.2,0,0,2321749,402477,1,2,22,335,0,2,2,1617
10,12,3,Alexis,Sánchez,13,24,FALSE,90,261,36,67.6,128,34.3,146.4,0,0,2739084,384760,0,1,11,338,0,2,2,1617
11,12,3,Alexis,Sánchez,2,86,TRUE,90,261,54,106,120,29.1,63.8,1,0,2894207,131486,2,1,21,339,0,3,1,1617
12,12,3,Alexis,Sánchez,1,69,FALSE,90,270,47,94,118,30.4,91.4,1,0,2988140,73329,2,0,18,340,0,2,1,1617
13,12,3,Alexis,Sánchez,14,46,TRUE,90,270,53,89.4,94,27.9,95.3,2,0,2941968,-66612,2,0,16,340,0,3,0,1617
14,12,3,Alexis,Sánchez,23,45,FALSE,90,270,60,98,131,36.6,137.1,2,0,2873137,-87473,2,0,17,340,0,3,0,1617
15,12,3,Alexis,Sánchez,5,44,TRUE,77,270,127,216,175,53.1,139.3,2,0,2871699,-15556,5,1,38,340,0,3,0,1617
16,12,3,Alexis,Sánchez,7,61,FALSE,90,257,146,239,187,61,183.9,1,0,3397602,503870,5,2,42,344,0,3,0,1617
17,12,3,Alexis,Sánchez,5,78,FALSE,90,257,119,198.6,127,48.9,163.3,0,0,3970995,547320,4,2,35,348,0,4,0,1617
18,12,3,Alexis,Sánchez,3,45,TRUE,90,257,61,90.4,64,27.2,117.8,0,0,4453412,455052,1,2,17,352,0,5,0,1617
19,12,3,Alexis,Sánchez,6,41,TRUE,90,270,43,81.6,170,34.9,97.1,0,0,4597454,119267,1,1,15,354,0,4,1,1617
20,12,3,Alexis,Sánchez,7,46,FALSE,90,270,40,83.4,237,44.9,127.9,0,0,4687272,66379,0,2,14,356,0,2,2,1617
21,12,3,Alexis,Sánchez,11,41,FALSE,78,270,53,106.4,295,56.5,163.2,0,0,4724404,16453,1,1,16,357,0,3,2,1617
22,12,3,Alexis,Sánchez,8,40,TRUE,90,258,82,136.2,235,53.1,159.1,0,0,4724956,-21008,2,1,24,357,0,3,2,1617
23,12,3,Alexis,Sánchez,4,40,TRUE,90,258,94,146.4,199,47.9,133.4,0,0,4767984,20183,3,0,26,357,0,4,1,1617
24,12,3,Alexis,Sánchez,2,93,FALSE,90,258,73,125.4,181,41,103.6,1,0,4857108,62806,2,1,23,357,0,3,1,1617
25,12,3,Alexis,Sánchez,15,34,TRUE,90,270,50,87.4,111,27.4,75.6,1,0,4863149,-11032,1,1,14,357,0,6,0,1617
27,12,3,Alexis,Sánchez,4,76,FALSE,45,270,62,117,180,35.8,60.8,2,0,4794651,-83669,2,1,21,356,0,5,1,1617
29,12,3,Alexis,Sánchez,9,45,FALSE,77,225,65,111,158,32.9,59.1,1,0,4390908,-173935,2,1,21,353,0,4,1,1617
30,12,3,Alexis,Sánchez,2,78,TRUE,90,212,86,142.6,187,40.9,78.4,1,0,3985262,-38484,3,1,28,349,0,4,1,1617
31,12,3,Alexis,Sánchez,3,45,TRUE,90,212,53,76.2,56,20,66.9,0,0,3614643,-1340,1,1,15,347,0,6,0,1617
32,12,3,Alexis,Sánchez,2,41,FALSE,90,257,50,64,69,22.7,92.9,0,0,3608698,125283,1,0,14,348,0,5,1,1617
33,12,3,Alexis,Sánchez,7,28,FALSE,89,270,23,31.6,107,22.5,85.7,0,0,3622145,8642,0,0,7,350,0,5,1,1617
34,12,3,Alexis,Sánchez,2,44,TRUE,90,269,35,59.6,142,29,87.9,0,0,3566625,-59015,1,0,12,350,0,4,1,1617
35,12,3,Alexis,Sánchez,2,86,FALSE,90,269,23,54.4,125,23.5,58.1,1,0,3426576,-144002,1,0,11,348,0,4,1,1617
36,12,3,Alexis,Sánchez,3,69,TRUE,90,269,30,62,107,23.8,71.9,1,0,3329138,-101741,1,0,11,346,0,3,1,1617
36,12,3,Alexis,Sánchez,3,69,TRUE,90,270,19,24.6,105,19.8,71.4,1,0,3442861,109354,0,0,7,345,0,2,2,1617
36,12,3,Alexis,Sánchez,11,46,FALSE,90,269,30,62,107,23.8,71.9,1,0,3329138,-101741,1,0,11,346,0,3,1,1617
36,12,3,Alexis,Sánchez,11,46,FALSE,90,270,19,24.6,105,19.8,71.4,1,0,3442861,109354,0,0,7,345,0,2,2,1617
37,12,3,Alexis,Sánchez,12,44,FALSE,76,270,56,69,132,26.4,63.6,0,0,3574515,257955,1,0,16,345,0,2,2,1617
37,12,3,Alexis,Sánchez,12,44,FALSE,76,256,85,107.2,104,26.6,55.3,0,0,3760159,311643,2,1,26,346,0,1,2,1617
37,12,3,Alexis,Sánchez,15,24,TRUE,90,270,56,69,132,26.4,63.6,0,0,3574515,257955,1,0,16,345,0,2,2,1617
37,12,3,Alexis,Sánchez,15,24,TRUE,90,256,85,107.2,104,26.6,55.3,0,0,3760159,311643,2,1,26,346,0,1,2,1617
38,12,3,Alexis,Sánchez,9,61,TRUE,67,256,111,162.4,194,39.3,36.8,0,0,3815159,235833,4,1,38,347,0,1,2,1617
8,21,3,Alex,Iwobi,2,41,TRUE,67,214,63,59.4,112,26,88.6,0,0,102526,35433,0,2,17,174,0,0,3,1617
9,21,3,Alex,Iwobi,3,28,TRUE,66,205,38,16.8,44,11.8,56.6,0,0,157227,49176,0,0,8,174,0,2,2,1617
10,21,3,Alex,Iwobi,2,24,FALSE,68,203,35,16.2,52,14.2,73.5,0,0,190005,28311,0,0,8,174,0,2,2,1617
11,21,3,Alex,Iwobi,2,86,TRUE,69,201,33,13.4,45,12.1,63.1,0,0,200181,6885,0,0,7,174,0,3,1,1617
20,21,3,Alex,Iwobi,2,46,FALSE,62,210,64,76.2,135,32.4,112.8,0,0,97501,4307,1,0,16,174,0,1,2,1617
21,21,3,Alex,Iwobi,10,41,FALSE,90,208,59,70,143,33.9,125.6,0,0,116075,17596,1,0,16,174,0,3,2,1617
22,21,3,Alex,Iwobi,3,40,TRUE,68,228,77,63.6,152,32.2,105.7,0,0,145603,27355,1,2,23,174,0,3,2,1617
23,21,3,Alex,Iwobi,9,40,TRUE,90,220,54,19.2,112,21.2,80.7,0,0,206890,57736,0,2,15,175,0,3,2,1617
24,21,3,Alex,Iwobi,2,93,FALSE,90,248,79,62.2,144,28.9,83.1,0,0,264406,52472,1,2,22,176,0,2,2,1617
25,21,3,Alex,Iwobi,3,34,TRUE,81,248,59,64,90,22.1,67.2,0,0,324060,55056,1,0,14,177,0,5,1,1617
27,21,3,Alex,Iwobi,2,76,FALSE,90,261,56,54.2,62,15.4,37.8,0,0,373227,44057,1,0,14,177,0,5,1,1617
16,18,3,Alex,Oxlade-Chamberlain,2,61,FALSE,70,232,79,94.4,117,30.4,91.8,0,0,183325,17787,1,2,19,174,0,3,0,1617
27,18,3,Alex,Oxlade-Chamberlain,2,76,FALSE,90,242,53,50,27,13.6,58,0,0,165271,-3202,0,0,8,174,0,3,2,1617
29,18,3,Alex,Oxlade-Chamberlain,2,45,FALSE,90,261,54,55,3,13,71.1,0,0,164196,-1401,0,0,7,174,0,6,1,1617
36,18,3,Alex,Oxlade-Chamberlain,10,69,TRUE,83,180,23,23.4,43,9.3,25.8,1,0,165115,2441,0,0,3,174,0,3,0,1617
36,18,3,Alex,Oxlade-Chamberlain,1,46,FALSE,35,180,23,23.4,43,9.3,25.8,1,0,165115,2441,0,0,3,174,0,3,0,1617
8,412,2,Allan-Roméo,Nyom,2,86,TRUE,90,203,12,26.4,24,6.6,16.3,2,0,65566,-4164,0,0,3,130,0,2,0,1617
9,412,2,Allan-Roméo,Nyom,1,76,FALSE,90,270,24,35.8,24,10.1,41,1,0,64016,-1992,0,0,5,129,0,3,0,1617
10,412,2,Allan-Roméo,Nyom,0,78,TRUE,90,270,27,31.6,4,7.6,40.2,0,0,65369,870,0,0,5,129,0,4,0,1617
11,412,2,Allan-Roméo,Nyom,2,44,FALSE,90,270,30,40.6,0,6.7,26.1,0,0,66555,767,0,0,3,129,0,7,0,1617
12,412,2,Allan-Roméo,Nyom,11,40,TRUE,90,270,36,42.6,2,4.6,2,0,0,67803,918,0,0,3,129,0,7,0,1617
13,412,2,Allan-Roméo,Nyom,3,34,FALSE,90,270,62,57.2,6,8.8,25.2,0,0,71832,3618,0,1,13,129,0,5,1,1617
14,412,2,Allan-Roméo,Nyom,2,40,TRUE,90,270,70,54.2,6,8.6,26.2,0,0,88023,15349,0,1,16,129,0,2,1,1617
15,412,2,Allan-Roméo,Nyom,2,93,FALSE,90,270,74,66.2,6,11.3,40.4,0,0,115527,26086,0,1,16,129,0,2,1,1617
16,412,2,Allan-Roméo,Nyom,3,41,TRUE,90,270,45,53,4,7.5,17.3,0,0,141811,24549,0,0,7,129,0,3,0,1617
17,412,2,Allan-Roméo,Nyom,1,69,TRUE,90,270,54,76.8,6,11.1,27.3,0,0,160357,16952,0,0,7,129,0,3,0,1617
18,412,2,Allan-Roméo,Nyom,2,75,FALSE,90,270,49,62.2,6,8.4,15.3,0,0,169717,7979,0,0,6,129,0,4,0,1617
19,412,2,Allan-Roméo,Nyom,0,46,FALSE,45,270,61,78,6,12.1,37,0,0,180186,9048,0,0,6,129,0,4,0,1617
20,412,2,Allan-Roméo,Nyom,8,34,TRUE,61,225,34,45.6,4,7.5,25.9,1,0,192582,11034,0,0,3,129,0,4,0,1617
24,412,2,Allan-Roméo,Nyom,6,44,TRUE,90,180,34,32.4,2,4.7,12.1,1,0,184694,-6191,0,0,7,132,0,1,1,1617
25,412,2,Allan-Roméo,Nyom,1,45,FALSE,90,270,58,42.6,2,5.8,12.8,1,0,190159,5010,0,0,13,132,0,1,2,1617
26,412,2,Allan-Roméo,Nyom,1,46,TRUE,90,270,51,53.8,2,6.8,11.7,0,0,208165,17417,0,0,9,132,0,3,1,1617
27,412,2,Allan-Roméo,Nyom,2,41,TRUE,70,270,43,38.8,2,4.7,7,1,0,223796,15103,0,0,8,132,0,3,1,1617
28,412,2,Allan-Roméo,Nyom,1,61,FALSE,90,250,28,44.8,2,5.3,6.7,1,0,236418,12041,0,0,4,132,0,4,0,1617
29,412,2,Allan-Roméo,Nyom,2,75,TRUE,90,250,23,22.4,2,2.6,2.6,1,0,242683,5782,0,0,4,132,0,5,0,1617
30,412,2,Allan-Roméo,Nyom,5,69,FALSE,90,250,35,43,4,4.9,1.7,0,0,241772,-1217,0,0,5,132,0,5,0,1617
31,412,2,Allan-Roméo,Nyom,0,40,FALSE,90,270,43,36.2,4,4.2,1.9,1,0,238971,-3095,0,0,8,132,0,4,1,1617
32,412,2,Allan-Roméo,Nyom,2,46,TRUE,90,270,38,42.8,49,9.8,6.4,2,0,236462,-2742,0,0,7,132,0,3,1,1617
35,412,2,Allan-Roméo,Nyom,1,44,TRUE,59,180,14,21.2,53,9.5,21.4,1,0,233779,-2470,0,0,2,132,0,3,0,1617
37,412,2,Allan-Roméo,Nyom,2,93,TRUE,90,189,10,11,8,3.4,15.5,1,0,184900,-9018,0,0,2,132,0,4,0,1617
37,412,2,Allan-Roméo,Nyom,4,78,FALSE,90,189,10,11,8,3.4,15.5,1,0,184900,-9018,0,0,2,132,0,4,0,1617
38,412,2,Allan-Roméo,Nyom,1,41,FALSE,90,220,22,23.6,8,5.6,25,1,0,177874,-10510,0,1,5,132,0,6,0,1617
9,262,3,Ander,Herrera,2,93,FALSE,90,263,59,70.6,19,11.6,26.1,1,0,31436,-436,0,0,6,189,0,2,1,1617
10,262,3,Ander,Herrera,0,40,TRUE,67,263,58,66.6,52,17.2,53.1,1,0,33483,882,0,0,6,189,0,5,1,1617
14,262,3,Ander,Herrera,2,61,FALSE,90,180,40,48,3,10.5,53.1,0,0,39321,-644,0,1,8,189,0,2,0,1617
15,262,3,Ander,Herrera,9,86,TRUE,90,270,58,70.6,9,14.3,62.8,0,0,43953,3121,0,1,10,189,0,3,0,1617
16,262,3,Ander,Herrera,2,41,FALSE,90,270,71,72.2,18,17.2,81.3,0,0,48996,3651,0,1,13,189,0,2,1,1617
17,262,3,Ander,Herrera,3,45,FALSE,90,270,76,69.4,31,18.4,83.4,0,0,59835,9149,0,1,13,189,0,2,1,1617
18,262,3,Ander,Herrera,3,24,TRUE,83,270,68,55.8,29,16.9,83.5,0,0,73883,12127,0,1,14,189,0,1,2,1617
19,262,3,Ander,Herrera,2,28,TRUE,90,263,49,36.2,39,14.9,73.3,0,0,90748,14488,0,0,8,189,0,1,2,1617
20,262,3,Ander,Herrera,7,45,FALSE,90,263,45,35.4,28,16.9,105.6,0,0,101046,8051,0,0,8,189,0,1,2,1617
21,262,3,Ander,Herrera,1,76,TRUE,90,263,63,58.6,49,23.6,128.9,0,0,104690,1705,0,1,12,189,0,1,2,1617
22,262,3,Ander,Herrera,3,44,FALSE,90,270,64,62,27,19,101.3,1,0,109427,2282,0,1,10,189,0,2,1,1617
23,262,3,Ander,Herrera,3,34,TRUE,90,270,67,81.8,60,24.1,99.6,1,0,110467,-1287,0,1,11,189,0,2,1,1617
24,262,3,Ander,Herrera,2,44,FALSE,90,270,53,60.8,45,20.3,97.4,1,0,114282,1212,0,0,7,189,0,2,1,1617
25,262,3,Ander,Herrera,3,40,TRUE,90,270,56,71.4,45,21.2,96.1,1,0,111676,-3934,0,0,8,189,0,1,2,1617
33,262,3,Ander,Herrera,13,93,TRUE,90,180,36,37.4,26,11.2,48.6,0,0,83357,-1334,0,1,8,189,0,1,1,1617
34,262,3,Ander,Herrera,7,40,FALSE,90,270,77,100.8,43,22,76.1,1,0,86411,2642,1,2,21,189,0,1,2,1617
34,262,3,Ander,Herrera,7,40,FALSE,90,270,99,116.8,27,23.7,92.9,1,0,165946,78328,1,3,26,189,0,0,3,1617
34,262,3,Ander,Herrera,3,78,FALSE,90,270,77,100.8,43,22,76.1,1,0,86411,2642,1,2,21,189,0,1,2,1617
34,262,3,Ander,Herrera,3,78,FALSE,90,270,99,116.8,27,23.7,92.9,1,0,165946,78328,1,3,26,189,0,0,3,1617
35,262,3,Ander,Herrera,3,41,TRUE,90,270,81,100.2,42,20.6,63.6,1,0,244694,154006,1,2,23,189,0,0,3,1617
36,262,3,Ander,Herrera,2,75,FALSE,62,270,63,50,27,14.8,71.3,0,0,338401,168294,0,1,13,190,0,1,2,1617
4,152,2,Andrew,Robertson,2,40,FALSE,90,270,56,52.2,2,6.9,14.8,0,0,128619,9831,0,0,11,135,0,2,1,1617
5,152,2,Andrew,Robertson,0,75,TRUE,90,270,63,62,3,10.2,37.1,0,0,163961,18240,0,0,11,135,0,2,1,1617
6,152,2,Andrew,Robertson,0,76,FALSE,90,270,46,55.8,5,9.3,32.3,0,0,193959,19494,0,0,4,135,0,6,0,1617
7,152,2,Andrew,Robertson,0,93,TRUE,90,270,43,45.4,5,8.2,31.2,0,0,211146,11719,0,0,2,135,0,10,0,1617
8,152,2,Andrew,Robertson,0,46,FALSE,62,270,31,32.8,4,4.6,9.3,1,0,215850,2419,0,0,0,135,0,11,0,1617
16,152,2,Andrew,Robertson,1,86,FALSE,90,181,30,30.4,20,8.1,30.7,0,0,113285,-1488,0,0,4,129,0,4,0,1617
17,152,2,Andrew,Robertson,2,45,FALSE,90,270,37,40.8,22,11,47.7,0,0,112870,-554,0,0,4,129,0,7,0,1617
18,152,2,Andrew,Robertson,1,78,TRUE,90,270,43,50.4,34,14.4,59.7,0,0,112312,-705,0,0,4,129,0,7,0,1617
19,152,2,Andrew,Robertson,1,61,TRUE,90,270,33,41.4,14,9.1,36,0,0,112083,-494,0,0,4,129,0,7,0,1617
21,152,2,Andrew,Robertson,6,46,TRUE,90,180,21,20.8,2,3.1,7.9,0,0,113241,589,0,0,2,129,0,5,0,1617
22,152,2,Andrew,Robertson,0,93,FALSE,90,180,39,40,2,6.2,19.2,0,0,113939,221,0,1,7,129,0,3,0,1617
23,152,2,Andrew,Robertson,6,69,FALSE,90,180,30,31.8,0,5.2,19.6,1,0,115705,1282,0,1,6,129,0,3,0,1617
24,152,2,Andrew,Robertson,6,76,TRUE,90,270,55,51,0,8.2,30.8,1,0,117068,819,0,1,12,129,0,3,1,1617
25,152,2,Andrew,Robertson,1,75,FALSE,90,270,56,46.4,0,7.1,24.7,1,0,121612,4149,0,0,12,129,0,2,2,1617
26,152,2,Andrew,Robertson,2,40,TRUE,90,270,72,65,2,11,43.3,0,0,136535,14287,0,0,13,129,0,2,2,1617
27,152,2,Andrew,Robertson,1,44,FALSE,90,270,65,62.4,10,13.7,64.3,0,0,171907,34553,0,0,9,129,0,3,1,1617
28,152,2,Andrew,Robertson,2,41,TRUE,90,270,53,53.2,10,12,56.4,0,0,212404,39525,0,0,4,129,0,6,0,1617
29,152,2,Andrew,Robertson,0,61,FALSE,90,270,46,42,8,11.8,67.4,0,0,251443,38060,0,0,5,130,0,5,0,1617
30,152,2,Andrew,Robertson,10,45,TRUE,90,270,36,35,6,8.3,41.5,0,0,267684,15570,0,0,3,131,0,8,0,1617
31,152,2,Andrew,Robertson,4,28,TRUE,90,270,45,68.2,23,13.2,40.7,0,0,274466,6271,1,0,12,132,0,6,0,1617
32,152,2,Andrew,Robertson,1,78,FALSE,90,270,50,91.2,27,14.6,28.1,0,0,275540,831,1,1,14,132,0,7,0,1617
33,152,2,Andrew,Robertson,1,44,FALSE,90,270,60,98.6,27,15,24.5,0,0,279408,3607,1,1,15,132,0,6,0,1617
34,152,2,Andrew,Robertson,5,40,TRUE,90,270,51,66,10,12.5,49,0,0,285933,6220,0,1,6,132,0,8,0,1617
35,152,2,Andrew,Robertson,6,46,FALSE,90,270,51,41.2,6,7.9,31,1,0,287160,916,0,0,7,132,0,6,1,1617
36,152,2,Andrew,Robertson,1,24,TRUE,90,270,56,30.2,4,7,35.5,1,0,286565,-938,0,0,12,132,0,3,2,1617
37,152,2,Andrew,Robertson,-1,41,FALSE,45,270,62,32,14,8.2,35.8,1,0,287802,832,0,0,12,132,0,2,2,1617
4,39,3,Andrew,Surman,3,45,TRUE,90,270,50,44.8,20,9,25.3,0,0,30052,-1356,0,0,6,150,0,5,0,1617
5,39,3,Andrew,Surman,2,78,FALSE,90,270,47,44.8,5,7.6,26.1,0,0,28328,-2309,0,0,7,149,0,2,1,1617
6,39,3,Andrew,Surman,2,61,TRUE,90,270,49,45.8,5,7,18.8,0,0,26587,-2158,0,0,7,148,0,5,1,1617
7,39,3,Andrew,Surman,2,40,FALSE,90,270,42,39.8,4,8.7,42.5,1,0,24873,-2121,0,0,7,147,0,4,2,1617
8,39,3,Andrew,Surman,2,34,TRUE,90,270,36,34.6,3,8.8,50.1,1,0,23838,-1437,0,0,6,146,0,6,1,1617
10,39,3,Andrew,Surman,2,28,FALSE,90,180,32,27.8,1,5.6,27.7,0,0,22559,-695,0,0,4,144,0,3,0,1617
21,39,3,Andrew,Surman,2,34,FALSE,90,181,27,16.6,0,2.3,6.3,0,0,14714,-66,0,0,6,138,0,5,1,1617
22,39,3,Andrew,Surman,5,40,TRUE,90,206,32,28.2,0,4.8,20.1,0,0,14855,65,0,0,6,138,0,6,1,1617
23,39,3,Andrew,Surman,2,41,TRUE,90,208,37,46.2,4,8.4,34,0,0,14954,26,0,1,8,138,0,8,0,1617
24,39,3,Andrew,Surman,2,61,FALSE,90,270,44,56.6,4,9.8,38.1,0,0,15273,214,0,1,9,138,0,7,0,1617
25,39,3,Andrew,Surman,2,78,TRUE,90,270,44,51.8,6,9,32.6,0,0,15552,192,0,1,9,138,0,10,0,1617
26,39,3,Andrew,Surman,2,45,FALSE,90,270,35,29.6,10,5.6,17.2,0,0,15754,126,0,0,6,138,0,10,0,1617
27,39,3,Andrew,Surman,-2,69,FALSE,44,270,39,28.8,18,7.9,32.1,0,0,15664,-143,0,0,6,138,0,10,0,1617
4,68,4,Andre,Gray,2,34,TRUE,79,270,31,53.2,56,13.7,28.8,0,0,1183850,-32156,1,1,14,195,0,4,1,1617
5,68,4,Andre,Gray,2,44,FALSE,78,259,37,53.2,30,12.1,38.3,0,0,1176718,-36097,1,1,14,195,0,3,2,1617
17,68,4,Andre,Gray,2,86,FALSE,90,216,8,27,89,15.4,38.1,0,0,343187,-5867,0,1,8,184,0,4,0,1617
18,68,4,Andre,Gray,7,28,TRUE,90,216,4,29.6,67,12.8,31.4,0,0,340517,-2965,0,1,8,183,0,4,0,1617
19,68,4,Andre,Gray,17,24,TRUE,77,270,23,38.2,50,11,21.3,1,0,341782,828,1,0,11,183,0,3,1,1617
20,68,4,Andre,Gray,1,78,FALSE,90,257,101,129,119,26.8,19.1,1,0,354226,11691,4,0,26,183,0,3,1,1617
21,68,4,Andre,Gray,2,46,TRUE,86,257,99,123.8,104,24.8,20.1,2,0,415014,58573,4,0,25,183,0,3,1,1617
22,68,4,Andre,Gray,8,75,FALSE,90,253,79,96.2,85,21.3,32.2,1,0,534555,113014,3,0,20,184,0,3,1,1617
23,68,4,Andre,Gray,2,44,TRUE,90,266,31,40.6,48,11,21.7,1,0,625211,83434,1,0,11,185,0,4,1,1617
24,68,4,Andre,Gray,1,40,FALSE,54,266,41,53.2,124,21.8,40.6,0,0,702319,69318,1,0,12,186,0,2,2,1617
25,68,4,Andre,Gray,2,93,TRUE,81,234,39,53,126,20.8,28.3,0,0,706539,701,1,0,11,186,0,4,1,1617
26,68,4,Andre,Gray,2,34,FALSE,84,225,9,16.8,109,15.4,28.2,0,0,690796,-18518,0,0,5,185,0,3,1,1617
27,68,4,Andre,Gray,12,41,FALSE,90,219,6,3.4,48,5.4,4.2,0,0,645393,-46846,0,0,5,184,0,4,0,1617
28,68,4,Andre,Gray,2,76,FALSE,79,255,53,71.2,107,19.3,17,0,0,597257,-49510,2,0,16,183,0,5,0,1617
29,68,4,Andre,Gray,2,24,FALSE,90,253,58,70,94,18.3,20.4,0,0,615758,16376,2,0,16,183,0,6,0,1617
30,68,4,Andre,Gray,1,86,TRUE,55,259,62,80,75,22.2,67.3,0,0,639348,21682,2,0,16,183,0,5,1,1617
31,68,4,Andre,Gray,2,44,TRUE,77,224,15,21,24,12,75.1,0,0,672309,30535,0,0,5,183,0,2,1,1617
32,68,4,Andre,Gray,2,28,FALSE,61,222,13,21.2,38,13.2,73.3,0,0,687211,13250,0,0,5,183,0,0,2,1617
4,120,3,Andros,Townsend,2,28,FALSE,76,270,37,55.8,86,24.5,103.5,1,0,643239,-29102,0,0,5,195,0,3,0,1617
5,120,3,Andros,Townsend,14,44,TRUE,84,256,35,52.4,63,20.7,92.3,1,0,585223,-70324,0,0,5,194,0,3,0,1617
6,120,3,Andros,Townsend,2,24,FALSE,90,250,66,87.8,80,25.4,86.3,0,0,513667,-75842,1,1,18,193,0,2,1,1617
7,120,3,Andros,Townsend,1,61,FALSE,90,250,60,73.2,62,20.4,71.2,0,0,474132,-44229,1,1,18,191,0,3,1,1617
8,120,3,Andros,Townsend,2,45,TRUE,90,264,52,58.8,67,18.1,57.6,1,0,467568,-11224,1,1,17,190,0,3,1,1617
9,120,3,Andros,Townsend,2,44,FALSE,71,270,21,21.6,58,14.1,64.3,1,0,482603,9564,0,0,5,189,0,4,0,1617
11,120,3,Andros,Townsend,6,40,FALSE,90,186,24,28.8,42,15.9,87.8,0,0,427808,-31916,0,0,5,188,0,4,0,1617
12,120,3,Andros,Townsend,1,78,TRUE,45,186,42,28.6,40,14.7,78,0,0,384998,-43590,0,1,9,186,0,6,0,1617
21,120,3,Andros,Townsend,2,45,FALSE,69,195,48,46.4,17,10.9,45.5,0,0,266709,1939,0,1,11,177,0,4,0,1617
27,120,3,Andros,Townsend,11,45,FALSE,90,225,26,34.8,30,14.7,82.6,0,0,244166,-3682,0,0,6,175,0,1,1,1617
29,120,3,Andros,Townsend,3,40,TRUE,86,270,42,68,99,23.1,64.4,0,0,241037,-3350,1,0,16,174,0,1,2,1617
